#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
398,CMT_M,FBgn0035019,Ir60e,11,0.606,0.545,0.636,0.636,3.455,0.455,N/A,Ion_channel[Lig_chan:0.636],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
399,CMT_M,FBgn0036010,Ir67a,12,1.000,1.000,1.000,1.000,2.833,0.250,N/A,Ion_channel[Lig_chan:0.0833],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
400,CMT_M,FBgn0036083,Ir67b,11,0.061,0.000,0.091,0.091,3.545,0.136,N/A,Phage_holin_3_7:0.0909,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
401,CMT_M,FBgn0036250,Ir68b,12,0.750,0.750,0.750,0.750,3.000,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
402,CMT_M,FBgn0036757,Ir75a,11,0.030,0.091,0.000,0.000,4.636,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0005887:integral component of plasma membrane:IDA;
403,CMT_M,FBgn0037630,Ir85a,13,0.769,0.692,0.692,0.923,4.538,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
404,CMT_M,FBgn0038789,Ir92a,12,0.278,0.250,0.500,0.083,3.083,0.375,N/A,Ion_channel[Lig_chan:0.917],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
405,CMT_M,FBgn0039079,Ir94g,12,0.000,0.000,0.000,0.000,3.000,0.125,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
406,CMT_M,FBgn0039080,Ir94h,14,0.024,0.000,0.071,0.000,3.071,0.464,N/A,Ion_channel[Lig_chan:0.286],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
407,CMT_M,FBgn0050081,Ir51b,20,0.900,0.900,0.900,0.900,3.600,0.025,N/A,Ion_channel[Lig_chan:0.05]; Bim_N:0.05; DUF4131:0.05,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
408,CMT_M,FBgn0050125,Ir56a,12,0.833,0.833,0.833,0.833,3.250,0.167,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
409,CMT_M,FBgn0050464,Ir52d,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
410,CMT_M,FBgn0050468,Ir52c,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
411,CMT_M,FBgn0050469,Ir52b,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
412,CMT_M,FBgn0051164,Ir94a,5,0.933,1.000,1.000,0.800,3.600,0.000,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
413,CMT_M,FBgn0051225,Ir94f,11,0.030,0.000,0.000,0.091,2.364,0.455,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
414,CMT_M,FBgn0051423,Ir94c,25,0.653,0.640,0.640,0.680,3.320,0.020,N/A,Ion_channel[Lig_chan:0.08],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
415,CMT_M,FBgn0051424,Ir94b,5,0.600,0.600,0.600,0.600,4.000,0.000,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
416,CMT_M,FBgn0051718,Ir31a,14,0.619,0.429,0.714,0.714,2.929,0.107,N/A,Ion_channel[Lig_chan:1],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
417,CMT_M,FBgn0052058,Ir67c,8,1.000,1.000,1.000,1.000,4.000,0.062,N/A,Ion_channel[Lig_chan:0.875],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
418,CMT_M,FBgn0053971,Ir62a,9,0.667,0.667,0.778,0.556,3.556,0.222,N/A,Ion_channel[Lig_chan:0.111],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
419,CMT_M,FBgn0259185,Ir60b,24,0.514,0.417,0.542,0.583,3.333,0.042,N/A,Ion_channel[Lig_chan:0.0417],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
420,CMT_M,FBgn0259187,Ir60d,24,0.514,0.417,0.542,0.583,3.333,0.042,N/A,Ion_channel[Lig_chan:0.0417],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
421,CMT_M,FBgn0259189,Ir7e,12,0.000,0.000,0.000,0.000,4.000,0.250,N/A,Ion_channel[Lig_chan:0.333],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
422,CMT_M,FBgn0259193,Ir94d,9,0.704,0.667,0.667,0.778,3.111,0.167,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
423,CMT_M,FBgn0259194,Ir94e,14,0.571,0.500,0.643,0.571,3.500,0.107,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
424,CMT_M,FBgn0261401,Ir75c,12,0.361,0.500,0.583,0.000,4.167,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
425,CMT_E,FBgn0010403,Obp83b,9,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
426,CMT_E,FBgn0011279,Obp69a,12,0.917,0.917,0.917,0.917,0.000,0.333,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
427,CMT_E,FBgn0011280,Obp19d,12,0.972,1.000,1.000,0.917,0.083,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
428,CMT_E,FBgn0011281,Obp83a,13,0.923,0.846,1.000,0.923,0.077,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
429,CMT_E,FBgn0011282,Obp84a,19,1.000,1.000,1.000,1.000,0.000,0.026,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
430,CMT_E,FBgn0011283,Obp28a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
431,CMT_E,FBgn0030103,Obp8a,11,0.727,0.727,0.727,0.727,0.273,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
432,CMT_E,FBgn0031109,Obp19a,12,0.833,0.833,0.833,0.833,0.000,0.375,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
433,CMT_E,FBgn0031110,Obp19b,12,1.000,1.000,1.000,1.000,0.000,0.042,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
434,CMT_E,FBgn0031111,Obp19c,12,0.917,0.917,0.917,0.917,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
435,CMT_E,FBgn0033268,Obp44a,12,0.917,0.833,0.917,1.000,0.083,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:ISM;
436,CMT_E,FBgn0034468,Obp56a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
437,CMT_E,FBgn0034470,Obp56d,21,0.937,0.857,1.000,0.952,0.048,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
438,CMT_E,FBgn0034471,Obp56e,21,0.937,0.857,1.000,0.952,0.048,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
439,CMT_E,FBgn0034474,Obp56g,16,0.938,0.938,0.938,0.938,0.000,0.031,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
440,CMT_E,FBgn0034475,Obp56h,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
441,CMT_E,FBgn0034509,Obp57c,14,0.929,0.929,0.929,0.929,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
442,CMT_E,FBgn0034769,Obp58c,16,0.938,0.938,0.938,0.938,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
443,CMT_E,FBgn0039678,Obp99a,13,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM; GO:0012505:endomembrane system:IDA;
444,CMT_E,FBgn0039684,Obp99d,12,0.833,0.750,0.917,0.833,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
445,CMT_E,FBgn0039685,Obp99b,13,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
446,CMT_E,FBgn0043532,Obp56i,8,0.625,0.625,0.625,0.625,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
447,CMT_E,FBgn0043533,Obp56f,8,0.875,0.875,0.875,0.875,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
448,CMT_E,FBgn0043536,Obp57d,14,0.786,0.786,0.786,0.786,0.000,0.071,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
449,CMT_E,FBgn0046875,Obp83g,10,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
450,CMT_E,FBgn0046876,Obp83ef,12,0.806,0.750,0.833,0.833,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
451,CMT_E,FBgn0046878,Obp83cd,11,0.818,0.818,0.818,0.818,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
452,CMT_E,FBgn0046879,Obp56c,14,0.833,0.786,0.857,0.857,0.000,0.036,PBP_GOBP:1,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
453,CMT_E,FBgn0046880,Obp56b,12,0.917,0.917,0.917,0.917,0.000,0.000,Omega_toxin[Conotoxin:0.0833]; PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
454,CMT_E,FBgn0050145,Obp57e,14,0.786,0.786,0.786,0.786,0.000,0.071,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
455,CMT_E,FBgn0020277,lush,16,0.917,0.875,1.000,0.875,0.125,0.000,PBP_GOBP:0.938,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:IDA;
456,CMT_E,FBgn0033573,Obp47a,12,1.000,1.000,1.000,1.000,0.083,0.083,PBP_GOBP:0.917,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
457,CMT_E,FBgn0036681,Obp73a,12,0.667,0.500,0.917,0.583,0.417,0.000,PBP_GOBP:0.917,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
458,CMT_E,FBgn0030985,Obp18a,8,0.833,0.750,0.875,0.875,0.000,0.000,PBP_GOBP:0.875,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
459,CMT_E,FBgn0034766,Obp59a,14,0.786,0.786,0.786,0.786,0.000,0.000,PBP_GOBP:0.857,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
460,CMT_E,FBgn0039682,Obp99c,13,0.846,0.846,0.846,0.846,0.000,0.000,PBP_GOBP:0.846,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
461,CMT_E,FBgn0043530,Obp51a,6,0.833,0.833,0.833,0.833,0.000,0.000,PBP_GOBP:0.833,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
462,CMT_E,FBgn0034768,Obp58b,17,0.784,0.765,0.824,0.765,0.059,0.000,PBP_GOBP:0.765,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
463,CMT_E,FBgn0033614,Obp47b,12,0.917,0.833,1.000,0.917,0.083,0.000,PBP_GOBP:0.75,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
464,CMT_E,FBgn0043539,Obp22a,5,1.000,1.000,1.000,1.000,0.000,0.200,DIM:0.4; PBP_GOBP:0.6,N/A,PBP_GOBP,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
465,CMT_E,FBgn0043534,Obp57b,15,0.911,0.867,0.933,0.933,0.000,0.000,PBP_GOBP:0.4,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
466,CMT_E,FBgn0043535,Obp57a,15,0.911,0.867,0.933,0.933,0.000,0.000,PBP_GOBP:0.4,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
467,CMT_E,FBgn0038859,Obp93a,13,0.769,0.769,0.769,0.769,0.000,0.000,PBP_GOBP:0.385,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
468,CMT_E,FBgn0050052,Obp49a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:0.25,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
469,CMT_E,FBgn0033931,Obp50e,12,0.583,0.583,0.583,0.583,0.000,0.000,PBP_GOBP:0.0833,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
470,CMT_E,FBgn0033508,Obp46a,12,0.889,0.917,0.917,0.833,0.000,0.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
471,CMT_E,FBgn0037589,Obp85a,10,0.333,0.300,0.400,0.300,0.100,0.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
472,CMT_E,FBgn0050067,Obp50a,17,0.843,0.765,0.882,0.882,0.000,0.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
473,CMT_E,FBgn0050072,Obp50c,21,0.746,0.667,0.810,0.762,0.048,0.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
474,CMT_G,FBgn0050073,Obp50b,7,0.857,0.857,0.857,0.857,0.286,1.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
475,CMT_E,FBgn0050074,Obp50d,21,0.746,0.667,0.810,0.762,0.048,0.000,N/A,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
476,CMT_E,FBgn0015583,Acp29AB,3,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005615:extracellular space:ISM; GO:0005615:extracellular space:IDA;
477,CMT_E,FBgn0016675,Lectin-galC1,8,1.000,1.000,1.000,1.000,0.000,0.188,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:IDA;
478,CMT_E,FBgn0029814,CG15765,12,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
479,CMT_E,FBgn0030050,CG12111,12,0.778,0.750,0.917,0.667,0.250,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
480,CMT_E,FBgn0031910,CG15818,11,0.848,0.818,0.909,0.818,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
481,CMT_E,FBgn0031918,CG6055,14,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
482,CMT_E,FBgn0033067,CG11211,11,0.909,0.909,0.909,0.909,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
483,CMT_E,FBgn0034317,CG14499,24,1.000,1.000,1.000,1.000,0.000,0.000,"Lectin_C[Herpes_UL45:0.0833, Lectin_C:1]",N/A,N/A,N/A,GO:0005575:cellular_component:ND;
484,CMT_E,FBgn0034318,CG14500,24,1.000,1.000,1.000,1.000,0.000,0.000,"Lectin_C[Herpes_UL45:0.0833, Lectin_C:1]",N/A,N/A,N/A,N/A
485,CMT_E,FBgn0035031,CG13587,12,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
486,CMT_E,FBgn0035199,CG9134,21,0.952,0.952,0.952,0.952,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
487,CMT_E,FBgn0038017,CG4115,12,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
488,CMT_E,FBgn0038315,CG14866,13,0.667,0.615,0.692,0.692,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
489,CMT_E,FBgn0040092,lectin-46Cb,12,0.944,0.917,0.917,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISM; GO:0005615:extracellular space:IDA;
490,CMT_E,FBgn0040093,lectin-46Ca,15,0.889,0.867,0.933,0.867,0.067,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISM; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0009986:cell surface:IDA;
491,CMT_E,FBgn0040097,lectin-30A,5,0.800,0.800,0.800,0.800,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
492,CMT_E,FBgn0040098,lectin-29Ca,5,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
493,CMT_E,FBgn0040099,lectin-28C,11,0.848,0.818,0.909,0.818,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
494,CMT_E,FBgn0040102,lectin-24Db,5,0.733,0.800,0.800,0.600,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
495,CMT_E,FBgn0040104,lectin-24A,3,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,Lectin_N,N/A,N/A
496,CMT_E,FBgn0040106,lectin-21Cb,5,0.733,0.600,0.800,0.800,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
497,CMT_E,FBgn0040107,lectin-21Ca,5,0.800,0.800,0.800,0.800,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
498,CMT_E,FBgn0040502,CG8343,7,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
499,CMT_E,FBgn0040503,CG7763,10,0.567,0.500,0.600,0.600,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
500,CMT_E,FBgn0053532,lectin-37Da,10,0.900,0.900,0.900,0.900,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:IDA;
501,CMT_E,FBgn0053533,lectin-37Db,11,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:IDA;
502,CMT_E,FBgn0259230,lectin-22C,4,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
503,CMT_E,FBgn0259958,Sfp24F,8,0.875,0.875,0.875,0.875,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
504,CMT_E,FBgn0261258,rgn,19,1.000,1.000,1.000,1.000,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
505,CMT_E,FBgn0262357,CG43055,15,0.444,0.400,0.467,0.467,0.000,0.000,Lectin_C[Lectin_C:1],N/A,N/A,N/A,N/A
506,CMT_E,FBgn0031373,CG15358,18,0.704,0.667,0.722,0.722,0.000,0.000,Lectin_C[Lectin_C:0.944],NPA:0.0556,N/A,N/A,N/A
507,CMT_S,FBgn0031571,bark,14,0.810,0.571,0.929,0.929,0.929,0.000,Lectin_C[Herpes_UL45:0.929]; CUB[CUB:0.857]; SRCR[SRCR:1]; Beta_helix:0.857,N/A,Beta_helix,NosD,GO:0016020:membrane:IEA; GO:0005918:septate junction:IMP; GO:0005912:adherens junction:IDA; GO:0005918:septate junction:IDA;
508,CMT_S,FBgn0001083,fw,13,0.564,0.462,0.846,0.385,1.462,0.000,Lectin_C[Lectin_C:0.923]; F5_F8_type_C:0.923; Sushi:1,N/A,N/A,N/A,GO:0043296:apical junction complex:IDA;
509,CMT_E,FBgn0031629,Clect27,13,0.923,0.923,0.923,0.923,0.000,0.000,Lectin_C[Lectin_C:0.923],N/A,N/A,N/A,N/A
510,CMT_E,FBgn0040096,lectin-33A,12,0.889,0.917,0.917,0.833,0.000,0.000,Lectin_C[Lectin_C:0.917],N/A,N/A,N/A,N/A
511,CMT_E,FBgn0054033,CG34033,12,0.778,0.750,0.833,0.750,0.083,0.000,Lectin_C[Lectin_C:0.917],zf-FYVE-PHD[FYVE_2:0.0833],N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
512,CMT_S,FBgn0030617,CG9095,17,0.882,0.882,0.882,0.882,0.941,0.000,Lectin_C[Lectin_C:0.882]; F5_F8_type_C:0.882; Sushi:0.941,N/A,N/A,N/A,N/A
513,CMT_E,FBgn0262720,CG43164,27,0.852,0.852,0.852,0.852,0.000,0.000,Lectin_C[Lectin_C:0.852],N/A,N/A,N/A,N/A
514,CMT_G,FBgn0037240,Cont,12,0.944,0.917,1.000,0.917,1.083,0.875,"Lectin_C[Herpes_UL45:0.25, Lectin_C:0.75]; Ig[I-set:1, Ig_2:0.833, ig:0.917]; fn3[fn3:1]",N/A,N/A,N/A,GO:0005918:septate junction:NAS; GO:0005918:septate junction:IDA; GO:0005919:pleated septate junction:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
515,CMT_E,FBgn0031273,CG2839,5,0.467,0.400,0.400,0.600,0.400,0.000,Lectin_C[Lectin_C:0.6],N/A,N/A,N/A,N/A
516,CMT_E,FBgn0264341,CG43797,3,0.889,0.667,1.000,1.000,0.000,0.167,Lectin_C[Lectin_C:0.333],N/A,N/A,N/A,N/A
517,CMT_S,FBgn0031879,uif,20,0.850,0.850,0.850,0.850,1.000,0.000,"CUB[CUB:1]; EGF[EGF_CA:1, cEGF:0.8, EGF_3:0.95, EGF:0.95, FXa_inhibition:1]; Lectin_C[Lectin_C:0.2]; Laminin_G[Laminin_G_3:0.95]; F5_F8_type_C:1; Ldl_recept_a:1; GCC2_GCC3:1; HYR:1; Sushi:1",N/A,Lectin_C[Lectin_C]; EGF[EGF_CA],N/A,GO:0016324:apical plasma membrane:IDA;
518,CMT_E,FBgn0032770,CG13086,13,0.897,0.846,0.923,0.923,0.077,0.000,N/A,N/A,"Lectin_C[Lectin_C, Herpes_UL45]",N/A,N/A
519,CMT_E,FBgn0000092,CG2650,12,0.917,0.917,0.917,0.917,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
520,CMT_E,FBgn0027586,CG5867,13,0.923,0.923,0.923,0.923,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
521,CMT_E,FBgn0028532,CG7968,12,1.000,1.000,1.000,1.000,0.000,0.500,Aha1_BPI[JHBP:1],N/A,N/A,N/A,N/A
522,CMT_E,FBgn0028533,CG7953,12,1.000,1.000,1.000,1.000,0.000,0.333,Aha1_BPI[JHBP:1],N/A,N/A,N/A,N/A
523,CMT_E,FBgn0028534,CG7916,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,N/A
524,CMT_E,FBgn0028920,CG8997,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
525,CMT_E,FBgn0032494,CG5945,13,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
526,CMT_E,FBgn0032495,CG16820,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
527,CMT_E,FBgn0037174,CG14457,14,0.786,0.786,0.786,0.786,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
528,CMT_E,FBgn0037288,CG14661,13,0.923,0.923,0.923,0.923,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,N/A
529,CMT_E,FBgn0037290,CG1124,13,0.923,0.923,0.923,0.923,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
530,CMT_E,FBgn0038394,CG10264,12,0.861,0.583,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
